0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,y
11,21,26,28,29,46,57,65,27,46,57,66,24,34,31,28,20,27,23,19,10,15,18,18,35,46,54,18,36,48,56,16,26,23,20,15,20,17,14,6,9,8,25,36,44,9,26,38,46,10,18,15,13,13,15,13,12,4,3,20,31,39,3,20,32,40,7,12,10,8,13,12,11,12,5,19,29,37,0,17,29,37,5,8,6,4,12,9,9,12,17,28,36,5,19,30,38,10,13,11,10,16,14,14,16,10,18,19,10,16,24,24,18,19,21,30,26,28,31,8,29,15,13,17,35,27,29,31,41,36,38,41,37,22,16,16,42,35,36,39,49,43,46,49,18,30,38,5,9,6,5,12,9,10,12,11,20,21,12,14,17,27,21,24,28,8,33,24,26,29,38,32,36,39,41,32,34,37,46,40,44,48,9,7,4,6,4,4,6,2,5,14,8,11,15,3,12,6,9,13,9,5,7,10,6,2,1,3,7,4,2
10,20,26,29,30,46,56,64,29,46,56,63,25,33,29,25,21,26,23,19,10,16,20,20,36,46,54,19,37,47,55,17,25,21,17,15,20,17,14,6,11,10,26,36,43,10,27,37,45,9,17,13,10,12,14,12,11,4,4,20,30,37,3,20,31,38,6,11,8,7,11,11,11,12,5,18,27,35,1,16,27,34,5,7,5,6,11,9,11,13,16,26,33,4,17,28,35,10,12,11,11,16,15,15,17,9,17,18,10,16,22,24,19,21,24,30,26,29,31,7,28,15,13,17,33,27,31,34,39,35,38,41,35,21,16,17,40,34,38,41,46,42,45,48,17,28,35,5,8,6,7,12,10,11,13,10,17,21,13,17,21,26,21,25,28,7,31,23,27,31,36,31,35,38,38,30,34,38,43,38,41,45,8,4,1,6,5,5,7,4,8,13,7,11,15,4,9,4,7,11,5,4,4,7,5,1,2,3,7,3,2
10,19,25,29,29,45,55,62,29,47,58,65,26,36,34,31,22,26,23,19,9,15,20,19,35,44,51,20,38,49,56,18,27,25,23,15,19,16,12,6,11,10,26,35,42,11,29,40,47,11,19,18,15,11,14,12,10,4,4,19,29,36,5,22,33,41,6,13,12,10,11,11,10,11,3,16,25,32,0,18,29,36,5,9,8,7,11,10,11,13,15,25,32,4,19,30,37,8,12,11,10,14,12,13,15,9,16,16,9,17,24,21,15,16,18,27,24,26,29,7,25,12,13,18,30,23,24,27,36,32,35,39,32,18,14,16,37,29,31,34,43,39,42,46,17,28,36,5,8,7,6,11,9,10,13,11,18,20,11,13,16,26,22,25,29,7,31,22,24,27,37,32,35,40,39,29,31,34,44,39,43,47,9,7,5,6,4,5,8,2,5,14,10,13,17,2,12,8,11,15,9,5,8,12,4,1,3,3,7,4,2
9,20,25,29,31,47,56,63,30,47,57,64,27,35,32,29,22,26,22,18,10,17,21,21,37,46,53,22,39,48,55,19,27,24,21,16,19,16,13,7,11,11,26,36,43,11,28,38,45,10,17,15,12,11,12,10,9,4,6,21,30,38,4,22,31,38,4,10,8,6,8,8,8,9,8,20,29,36,3,18,28,34,2,6,3,1,8,6,8,11,15,24,31,4,18,28,34,9,11,10,10,15,14,14,16,9,16,17,10,16,22,22,18,19,21,29,26,28,31,7,26,14,14,18,31,26,28,30,38,35,37,40,33,20,16,18,38,32,34,37,45,41,44,47,17,26,33,5,7,5,5,12,10,11,14,9,16,21,13,16,19,26,23,26,29,6,30,22,25,28,36,32,35,39,37,29,32,34,42,38,42,45,8,5,2,6,4,5,8,3,5,13,9,13,16,2,10,7,10,13,7,4,7,10,3,0,3,3,7,3,2
10,21,28,31,32,48,57,64,32,48,57,64,28,33,28,24,24,26,21,18,11,18,22,22,38,47,54,22,38,48,55,19,24,20,16,17,19,15,12,7,11,11,27,35,43,11,28,37,44,10,15,12,9,12,13,12,12,4,5,20,29,36,4,20,30,37,5,9,7,7,11,11,12,13,5,18,26,33,1,16,26,33,4,5,6,8,11,10,13,15,15,24,31,4,17,27,34,9,11,11,12,16,15,17,19,8,16,17,10,16,21,23,20,23,26,29,28,31,33,7,26,15,14,18,31,28,32,35,38,36,39,42,33,20,17,17,38,35,39,42,45,43,46,49,16,26,33,5,6,7,9,12,11,14,16,9,16,20,15,20,23,25,24,27,30,6,29,25,29,33,34,33,37,40,36,31,36,39,41,39,43,46,5,1,3,6,5,8,11,4,8,9,8,12,15,3,5,4,7,10,3,4,5,7,2,2,5,4,7,3,2
11,22,27,28,33,48,57,64,32,48,58,66,27,36,33,31,22,27,23,19,11,17,19,22,36,45,53,21,37,47,55,18,26,24,21,15,18,15,11,7,10,10,25,34,42,10,26,36,44,9,16,14,11,11,11,9,9,3,8,22,31,38,4,20,30,38,2,9,7,4,8,6,7,9,10,23,31,39,6,19,29,37,0,7,5,2,7,4,6,9,15,24,31,5,16,26,34,10,11,10,9,17,14,15,17,9,16,17,11,16,23,23,18,19,20,30,27,29,31,7,26,15,15,19,32,26,27,29,39,35,38,40,33,21,18,19,39,33,34,36,46,42,45,48,15,26,33,6,7,5,4,13,10,11,14,10,18,20,12,14,16,26,22,25,29,7,30,22,24,26,36,32,35,39,38,29,32,34,44,39,43,47,8,6,3,7,3,5,8,2,4,14,9,13,17,2,12,8,11,14,10,6,8,12,4,1,3,3,7,3,2
11,23,30,34,31,49,59,67,30,48,59,67,27,34,31,27,24,27,22,18,11,19,24,20,37,47,55,20,38,49,57,18,25,22,19,17,19,15,12,8,12,8,25,35,43,9,27,38,46,10,16,13,11,13,14,12,12,4,2,18,28,36,3,19,30,38,8,10,8,8,13,12,13,16,5,15,25,33,3,14,25,33,8,7,7,9,14,12,15,18,17,27,35,5,19,30,38,10,12,11,11,15,14,15,17,10,18,19,12,18,25,24,20,22,24,30,27,30,34,7,29,17,16,20,34,29,31,34,40,37,40,44,37,23,19,20,42,36,39,42,47,44,48,52,17,29,36,5,7,5,6,11,9,11,14,11,19,21,14,17,20,26,22,27,31,7,32,25,28,31,36,33,37,42,39,32,36,39,44,40,45,49,7,3,0,5,4,6,10,3,6,11,8,12,16,3,8,5,9,13,5,3,6,10,3,1,5,4,9,4,2
11,22,30,36,32,49,58,65,30,49,60,67,27,40,46,49,22,29,25,20,11,20,26,21,38,48,55,21,40,51,59,19,32,37,41,16,21,18,13,8,14,10,26,36,43,11,29,40,48,11,22,27,30,13,14,11,10,6,1,18,27,35,5,20,31,39,9,15,19,22,15,12,11,13,4,12,22,29,7,15,25,33,12,11,14,17,18,13,14,17,16,26,33,5,19,30,38,10,14,18,21,15,12,12,14,9,16,19,11,18,25,24,16,15,15,30,24,26,30,7,28,15,16,20,33,23,20,19,39,33,36,39,35,21,17,19,40,30,26,24,46,40,43,46,18,29,37,5,11,16,19,11,7,7,10,11,18,22,9,4,3,27,21,24,28,7,33,19,13,10,38,31,34,39,40,27,21,18,45,38,42,46,13,19,22,6,3,2,6,5,9,18,11,15,19,3,24,17,21,25,27,20,24,28,6,3,3,3,8,4,2
11,22,28,31,32,49,59,68,31,48,60,68,26,33,29,25,22,27,23,19,11,18,21,21,38,48,57,20,38,50,58,18,24,20,16,16,20,16,13,7,11,10,27,37,46,10,28,40,48,10,16,12,10,13,14,13,12,4,4,21,31,39,3,20,32,40,7,10,8,8,13,12,12,14,5,19,29,37,1,17,28,36,6,6,5,8,13,10,12,15,17,27,35,5,18,30,38,11,12,11,12,17,15,16,18,10,18,19,12,18,25,25,22,24,27,32,29,31,34,8,29,17,16,21,35,31,34,37,42,38,41,44,37,24,19,20,43,39,42,45,50,46,49,52,17,29,37,6,7,6,7,13,10,12,14,11,19,21,16,20,23,27,23,27,30,8,33,27,31,35,38,34,38,41,41,35,39,43,46,42,46,49,6,2,1,6,4,6,8,4,8,11,7,11,14,3,7,4,7,10,5,4,4,7,4,0,3,4,7,3,2
11,22,28,30,32,50,60,68,30,48,59,67,26,33,28,25,22,26,21,18,11,17,20,20,38,48,56,20,37,49,57,17,24,19,16,16,19,15,12,7,10,9,27,37,45,9,27,38,46,10,15,12,10,13,14,12,13,4,4,22,32,40,2,20,31,39,7,9,7,7,13,11,12,14,6,20,30,38,1,17,28,36,5,5,5,7,12,10,12,15,17,27,35,5,18,29,37,11,12,11,12,18,16,17,19,9,18,20,11,16,23,26,22,25,28,33,30,33,36,8,30,17,16,19,36,31,34,38,43,39,42,45,38,24,19,19,44,39,42,45,51,47,50,53,17,29,37,6,7,6,7,13,10,12,15,11,19,22,16,19,23,28,24,27,31,7,33,26,31,34,39,34,38,42,41,34,38,42,46,42,46,50,6,2,1,7,4,6,9,4,8,12,8,11,15,3,8,5,7,11,5,4,4,8,4,1,4,4,8,3,2
11,23,31,35,32,50,61,69,30,47,59,67,25,33,29,25,21,27,23,19,12,20,25,21,39,49,58,19,37,49,58,16,24,20,16,15,20,16,13,8,13,9,27,37,46,8,26,38,46,10,15,11,9,14,14,12,12,5,2,19,30,38,2,17,29,38,9,9,7,8,16,12,13,15,6,16,26,35,5,12,24,32,11,6,7,11,17,12,14,17,17,28,37,5,17,29,37,12,11,10,11,18,15,15,17,10,19,21,12,17,24,27,22,24,27,34,29,31,34,8,31,18,16,20,37,31,34,37,44,38,41,44,40,26,20,20,46,40,43,46,53,47,50,53,17,29,38,6,7,4,6,13,9,10,12,11,20,22,14,18,22,28,21,25,28,8,33,26,30,34,39,32,36,40,42,34,38,42,47,41,44,48,8,3,0,6,4,3,6,4,8,13,7,10,14,4,10,4,6,10,7,5,4,6,6,3,2,4,7,3,2
11,22,30,35,32,49,59,68,31,48,58,66,27,35,30,26,23,28,24,20,11,20,25,22,38,48,57,21,38,49,57,18,26,22,18,16,21,17,14,8,13,10,26,36,45,10,27,37,45,10,16,13,10,12,14,12,12,5,2,19,29,37,3,18,29,37,8,10,8,8,14,12,13,15,4,14,24,32,4,13,24,32,10,8,9,11,17,13,15,18,16,26,35,5,17,28,36,11,11,10,11,17,14,15,17,10,18,19,11,17,23,25,20,23,25,31,27,30,33,8,29,17,16,20,35,29,32,35,41,36,39,43,37,24,19,20,43,37,40,43,49,44,47,51,17,27,35,6,7,5,6,12,9,11,13,10,18,21,13,17,21,26,21,25,29,7,31,23,27,31,36,31,35,39,39,31,35,39,44,38,42,46,8,3,0,6,4,4,8,4,8,13,7,11,15,3,9,4,7,11,5,4,4,7,5,1,2,4,8,4,2
11,21,28,32,32,50,61,69,30,48,59,66,25,34,30,25,20,26,22,18,11,18,22,22,39,50,59,20,38,49,57,17,26,21,17,15,19,16,12,7,12,10,28,39,47,9,27,38,46,9,16,12,9,13,13,11,11,4,5,22,33,41,2,20,31,38,6,9,6,6,13,11,11,13,7,20,30,39,2,16,27,34,7,5,4,7,14,10,12,15,17,28,36,5,18,29,36,12,12,11,12,19,16,17,19,10,19,21,12,17,23,27,21,24,27,35,30,32,35,8,31,18,17,20,38,31,34,37,45,40,42,45,40,26,21,21,46,39,42,46,53,48,51,54,18,29,36,7,7,5,6,14,10,11,14,10,18,23,14,18,22,29,23,27,30,7,33,24,28,33,39,33,37,41,40,31,36,40,46,40,44,48,9,4,0,7,4,4,7,4,8,15,9,12,16,4,11,6,8,12,7,4,5,8,5,2,2,3,7,3,2
10,21,27,31,32,49,59,68,29,48,60,68,25,33,28,25,20,26,22,19,11,18,23,21,39,49,57,20,39,51,59,16,24,20,17,15,20,16,13,7,13,10,28,38,46,9,28,40,48,8,15,12,9,12,13,11,11,5,6,22,32,41,2,20,32,41,4,8,5,5,11,9,10,12,9,21,31,39,4,16,28,36,6,3,3,7,13,8,11,14,17,27,36,5,18,30,38,11,12,11,12,18,16,17,18,10,18,20,11,17,25,27,22,25,27,34,29,32,34,8,30,17,16,20,37,32,34,37,44,39,42,44,39,24,19,20,45,40,43,46,52,47,50,53,18,30,39,6,8,6,7,14,11,12,14,12,20,23,16,20,23,29,24,27,30,8,35,27,31,35,41,35,38,42,43,35,40,43,49,43,46,50,8,3,1,7,5,5,7,4,7,13,7,10,14,3,9,4,7,10,6,4,4,7,6,2,1,3,7,3,2
10,19,25,28,31,49,59,67,29,48,59,67,24,32,28,25,20,26,22,19,9,15,19,21,38,49,56,19,38,50,58,16,25,21,17,14,20,16,13,6,10,11,29,39,47,10,29,41,49,8,17,13,10,11,14,12,11,4,7,24,34,42,3,23,34,42,4,11,8,7,11,11,10,11,8,22,32,40,3,19,31,39,4,6,4,5,11,8,9,11,17,27,35,4,19,30,38,11,13,12,13,18,17,17,18,10,18,20,11,17,24,27,23,25,28,34,30,32,34,7,30,16,16,20,36,32,35,37,43,39,41,44,38,23,18,20,44,39,42,45,51,47,49,52,19,31,39,6,9,7,8,13,12,12,14,11,19,23,16,20,23,29,24,27,30,7,35,27,31,35,41,35,38,42,43,35,39,42,48,42,45,49,8,5,2,7,6,6,7,4,7,13,7,10,14,3,9,4,7,10,6,4,4,7,6,2,1,3,7,3,2
10,20,27,30,32,50,60,69,29,48,60,68,24,34,29,25,20,27,24,20,10,17,21,21,40,50,58,19,39,51,59,16,26,22,18,15,21,18,15,7,12,11,29,40,48,10,29,41,49,9,17,14,11,13,16,13,12,4,5,23,33,41,2,22,33,41,7,11,9,8,13,12,12,13,6,20,31,39,2,17,29,37,7,7,6,7,14,11,12,14,18,28,37,5,19,30,38,12,13,12,12,19,17,17,19,10,18,21,12,17,24,28,22,25,28,35,30,32,35,8,32,18,16,20,38,32,35,38,45,39,42,45,40,25,19,20,46,39,43,46,53,47,50,53,19,31,39,6,9,7,7,14,11,12,14,11,19,24,15,19,23,30,23,26,30,7,35,26,30,34,41,34,37,41,43,34,38,42,48,41,45,49,9,5,1,7,6,5,7,4,8,14,7,11,14,4,10,4,7,10,7,4,4,7,7,3,0,3,7,4,2
11,21,28,32,31,50,61,69,29,48,60,68,24,34,29,25,21,28,24,20,10,18,23,21,39,50,58,19,38,50,58,16,25,21,17,15,21,17,14,7,12,10,28,39,47,8,27,39,48,8,16,13,10,13,15,13,12,5,4,22,32,41,0,19,31,40,7,10,8,8,14,12,12,14,7,19,29,38,4,15,27,35,8,6,6,8,15,11,12,16,18,29,37,5,19,30,38,12,13,12,12,18,16,17,19,10,19,22,12,17,24,28,22,25,28,35,30,32,35,8,32,18,16,20,38,32,35,38,45,39,42,45,41,25,19,20,46,40,43,46,53,47,50,54,19,31,39,6,9,7,7,13,11,11,13,11,20,23,15,19,23,29,22,26,30,8,35,26,30,34,40,33,37,41,43,34,38,42,48,41,45,49,9,5,1,6,6,5,7,4,8,14,7,11,15,4,10,4,7,11,6,4,4,7,7,3,0,3,8,4,2
10,21,27,31,32,50,60,68,29,48,59,67,24,34,29,25,20,27,23,19,11,17,21,21,39,50,58,19,38,50,58,16,25,21,17,15,20,17,13,7,11,10,28,39,47,9,28,39,48,10,16,13,10,14,14,12,12,4,4,22,33,41,2,20,32,40,8,10,7,6,14,11,11,13,6,20,30,38,2,16,28,36,8,6,4,6,15,9,11,14,18,28,36,5,18,29,38,12,12,10,11,19,15,16,18,10,18,22,12,17,23,28,22,24,27,36,29,31,35,8,32,18,15,19,39,31,34,37,46,39,41,45,40,25,19,19,46,39,41,45,53,46,49,53,19,30,39,7,7,4,5,14,9,10,12,11,19,23,14,18,22,30,22,26,30,8,35,26,30,34,41,33,37,41,43,34,38,42,49,41,45,49,9,5,1,7,4,3,6,4,8,15,7,11,15,4,11,5,7,11,8,4,4,7,7,4,2,3,8,4,2
11,21,28,31,32,49,59,67,29,48,60,68,24,34,30,26,19,26,22,19,11,18,22,21,38,48,56,19,38,50,59,16,26,22,18,15,19,16,13,7,12,10,27,37,45,8,27,39,48,9,17,13,10,14,14,12,11,4,6,21,31,39,1,20,32,40,7,10,7,5,15,11,10,12,8,20,29,37,3,16,28,36,8,5,3,5,16,10,11,14,16,26,34,6,18,30,38,13,13,11,11,21,17,17,18,10,18,21,11,17,24,28,21,23,25,36,30,31,34,7,30,16,15,20,38,30,32,35,46,39,41,43,38,23,18,19,45,37,40,43,53,47,48,51,19,31,39,7,9,6,5,15,10,11,13,11,20,24,15,18,22,32,24,27,30,8,36,26,29,34,43,36,38,42,44,34,37,42,51,44,46,50,10,6,2,8,4,3,5,4,8,17,9,12,16,4,14,7,8,12,10,5,5,8,7,5,3,3,7,3,2
11,21,27,30,32,50,60,69,29,49,60,68,24,36,31,27,19,26,23,19,10,16,20,21,39,49,57,18,39,50,58,15,27,23,19,13,20,17,14,6,11,10,28,39,47,8,28,40,48,8,18,15,11,12,15,13,12,4,5,23,33,41,2,22,33,41,6,12,9,7,13,12,12,13,7,21,31,39,2,18,30,38,6,8,5,5,14,10,11,13,18,28,36,5,19,30,38,11,14,12,12,19,17,17,19,10,18,21,11,17,24,27,22,24,26,35,31,33,35,8,31,16,15,19,38,30,33,36,45,40,42,45,40,23,18,19,46,38,41,45,53,48,51,53,20,31,39,6,10,8,7,14,12,12,14,11,19,24,15,18,22,31,25,28,31,8,36,25,29,33,42,36,39,42,44,33,37,41,50,43,46,50,11,7,3,7,6,6,7,4,8,17,10,13,17,4,13,6,9,12,9,4,6,8,7,3,0,3,7,3,2
10,21,27,31,33,49,60,68,29,49,60,68,24,35,30,26,18,25,21,17,11,17,21,22,39,49,57,19,39,51,59,15,26,22,17,12,18,15,11,6,11,11,28,38,46,8,28,40,48,7,16,13,9,11,12,11,10,4,7,23,33,41,2,22,33,41,5,10,7,6,13,10,10,13,7,20,30,38,3,17,29,37,7,5,4,6,15,10,12,15,16,27,35,5,18,29,37,12,12,12,12,20,17,18,20,10,18,20,9,16,23,27,20,23,26,36,30,32,35,8,30,15,13,17,37,29,33,36,46,40,42,45,38,22,15,16,45,37,40,44,54,48,50,53,19,31,39,7,9,7,7,15,11,12,15,11,19,25,15,19,23,33,26,29,33,8,36,26,30,35,44,37,40,44,44,33,38,42,51,44,48,52,11,6,2,8,5,5,8,4,9,18,11,14,18,4,13,7,9,13,9,4,5,9,7,3,1,3,7,4,2
12,23,29,33,33,50,61,70,29,48,59,67,23,35,32,27,18,25,23,19,11,18,22,21,39,50,59,18,37,49,57,14,26,22,18,13,18,15,12,6,11,10,27,38,47,7,26,37,45,8,16,13,10,14,13,12,11,4,4,21,32,41,1,19,30,38,8,10,8,7,17,12,12,14,5,18,29,38,3,15,26,34,10,6,5,7,18,12,13,16,17,28,37,5,16,28,35,13,12,11,11,21,17,17,18,11,20,21,9,14,21,28,20,22,25,37,30,32,34,9,32,16,12,15,39,30,32,36,48,41,42,45,41,24,17,15,48,38,41,45,57,49,51,54,18,30,38,7,9,6,5,16,11,11,13,11,19,24,14,17,21,32,25,27,30,7,36,24,27,32,43,36,38,41,43,32,35,40,51,43,45,49,11,8,3,8,4,3,5,3,7,19,11,13,16,4,15,8,10,13,11,5,6,9,8,5,3,2,6,3,2
12,24,31,35,33,50,61,69,30,48,61,70,24,35,31,26,18,25,23,19,11,19,24,21,38,48,56,19,37,49,59,15,25,21,16,14,18,15,12,7,13,9,26,36,45,8,25,38,47,9,15,12,9,15,13,11,11,5,3,19,30,38,2,17,30,39,10,9,7,7,18,12,12,14,6,16,27,35,5,12,25,34,12,5,6,9,20,13,14,17,16,27,35,6,17,29,38,13,12,10,11,22,16,16,17,10,18,21,10,16,24,28,21,22,26,37,30,31,33,8,31,17,14,18,39,30,33,36,47,40,41,44,39,24,17,17,47,38,41,44,55,48,49,52,18,30,40,7,7,5,5,16,10,10,12,12,21,24,14,17,21,32,24,26,29,9,36,26,29,34,44,36,38,41,45,35,39,43,53,45,47,51,10,6,2,8,3,2,5,4,8,18,10,12,15,4,14,7,8,12,11,5,5,7,7,6,4,2,6,3,2
13,24,30,34,33,52,64,73,29,48,60,68,24,35,32,27,19,27,24,21,11,19,23,20,40,51,60,18,37,49,57,15,26,22,18,14,19,17,13,7,12,8,28,40,49,7,26,37,46,9,16,13,10,15,14,12,11,5,4,22,33,42,1,18,30,38,9,10,7,7,16,12,11,13,8,21,32,41,5,14,26,34,10,5,4,6,17,10,11,14,19,31,40,6,18,29,37,13,13,12,11,21,17,16,17,11,20,23,12,16,22,31,23,24,27,38,32,32,35,9,35,19,15,17,42,33,35,39,50,42,44,46,44,27,20,18,51,42,44,47,58,51,52,55,19,31,39,7,9,7,5,15,10,10,11,11,20,24,14,17,21,31,24,25,28,8,36,25,28,32,43,35,37,40,44,33,36,40,51,42,45,48,11,8,3,7,5,3,3,3,8,17,9,11,14,4,14,7,8,11,10,5,5,7,8,6,3,2,6,3,2
12,23,30,34,34,51,63,72,31,49,62,71,25,36,31,26,19,27,23,19,11,18,22,22,39,50,59,19,38,50,59,15,25,21,16,13,18,15,12,7,12,11,28,39,48,8,27,39,48,8,16,12,9,13,13,12,12,4,5,21,32,42,1,19,32,41,7,10,8,8,16,12,12,15,5,18,29,38,3,15,27,36,9,6,6,9,18,12,14,17,17,28,37,5,17,29,38,12,12,11,13,21,17,17,20,11,20,21,10,16,24,28,21,24,28,36,30,32,35,9,32,17,14,18,39,31,35,39,47,41,43,47,41,25,18,18,48,40,44,48,56,50,52,56,18,30,40,7,8,6,7,15,11,12,14,12,21,24,14,19,23,32,25,27,31,9,36,26,31,36,43,36,39,43,45,35,39,44,52,45,48,52,10,5,1,8,5,5,7,4,9,17,10,13,17,5,12,6,8,12,8,4,4,7,7,4,1,3,7,4,2
13,24,30,34,31,51,63,72,27,48,62,71,21,35,31,26,17,26,23,19,11,19,23,18,38,50,59,15,36,50,59,12,25,21,17,13,18,15,12,7,12,7,26,38,48,4,25,38,48,8,16,12,9,16,14,12,12,5,6,21,33,42,3,17,31,40,10,9,6,6,18,12,12,14,11,22,33,42,8,14,28,37,12,3,3,7,19,11,12,15,19,31,40,6,19,32,41,14,15,12,12,22,18,17,18,11,21,24,12,18,26,32,24,25,28,40,33,33,36,9,36,20,17,21,43,34,36,39,52,44,45,47,45,28,21,21,53,43,45,49,61,53,54,57,21,34,44,8,11,8,6,16,11,10,11,13,22,27,15,18,22,34,25,27,30,9,40,27,31,35,47,38,40,43,49,36,40,44,56,47,49,52,13,9,5,8,6,3,3,3,8,19,10,12,16,4,16,8,9,12,12,5,5,8,9,7,4,3,6,3,2
14,25,32,35,33,51,62,72,30,49,61,70,25,38,35,30,20,30,27,23,12,19,23,19,37,48,58,16,36,49,58,14,27,24,20,13,21,18,14,7,12,7,25,36,46,5,24,37,46,8,17,15,11,14,15,13,12,4,4,19,30,40,2,16,29,38,9,10,8,7,17,12,12,13,9,18,29,38,6,13,25,35,11,6,4,6,18,11,11,14,18,29,38,5,18,31,40,12,15,13,12,20,17,16,16,11,20,21,12,18,26,28,21,22,25,36,29,30,32,9,33,19,17,21,39,30,32,35,47,40,41,43,42,27,21,21,49,39,41,45,56,49,50,52,19,32,41,7,12,9,7,14,11,11,11,12,22,24,12,14,18,31,22,23,27,9,36,23,26,31,43,33,35,39,45,32,35,40,52,42,44,48,14,10,6,7,7,5,4,3,8,19,10,12,15,4,16,7,9,12,12,5,5,8,10,7,4,2,6,4,2
12,24,30,33,31,49,60,69,28,48,61,71,23,37,33,29,18,28,24,20,11,18,22,19,37,48,57,16,37,50,59,14,27,24,19,14,20,17,14,7,11,7,25,36,45,6,26,39,48,9,18,15,11,16,15,13,12,4,3,19,30,39,3,18,31,41,10,12,9,8,18,13,13,14,7,18,29,37,5,15,28,37,11,7,5,6,19,11,12,15,18,29,38,6,19,32,41,13,15,12,11,21,16,16,17,11,19,22,11,18,26,29,21,22,25,37,29,31,33,8,33,17,15,20,40,30,32,35,48,39,41,44,42,25,18,18,48,38,40,43,56,48,49,52,20,33,43,7,11,8,6,15,11,10,11,13,22,25,13,16,20,33,23,25,29,9,38,25,28,33,45,35,38,42,47,34,37,42,54,44,47,51,14,10,5,8,6,3,4,3,8,20,10,13,16,4,16,7,9,13,12,5,5,9,10,7,4,3,7,3,2
12,24,31,35,32,50,61,69,29,49,62,71,24,37,33,28,18,27,24,20,11,19,23,20,38,48,57,17,38,51,59,14,27,23,19,13,20,17,13,7,12,8,26,37,45,6,27,39,48,8,18,15,11,14,15,13,13,5,2,19,30,38,2,19,31,40,10,12,10,9,18,14,14,16,6,17,27,35,6,14,27,36,12,8,7,9,20,14,15,17,18,29,37,5,19,32,40,12,14,13,12,20,17,17,18,10,19,22,11,18,26,28,21,23,26,37,30,32,34,8,32,16,15,20,39,30,33,36,47,40,42,44,41,24,18,18,47,38,41,44,55,48,50,53,20,33,42,7,11,9,7,15,11,11,13,12,21,25,14,17,22,33,25,27,30,8,38,25,29,34,45,36,39,42,47,34,38,42,53,45,47,51,13,9,4,8,6,5,5,3,8,19,10,13,17,4,15,7,9,13,11,4,5,8,8,6,2,3,6,3,2
12,24,30,33,32,52,63,73,28,49,62,71,23,37,33,27,18,28,25,20,12,19,22,20,39,51,61,16,37,50,60,12,26,23,18,11,20,17,13,7,11,8,27,39,49,4,25,38,48,5,16,13,11,12,13,12,13,4,5,22,33,43,2,18,31,41,8,9,8,8,15,11,12,15,10,22,33,42,7,16,28,38,10,4,4,7,16,9,11,15,19,31,41,5,18,31,41,12,14,14,14,20,17,17,19,11,21,23,11,17,25,30,22,25,29,38,31,33,37,9,35,18,15,20,41,32,36,40,49,42,44,48,45,27,20,20,51,42,45,50,59,51,54,58,20,34,43,7,12,10,9,14,12,12,14,13,22,26,14,18,23,33,24,27,31,9,39,26,30,35,45,35,39,43,48,35,39,44,54,44,48,52,14,10,6,7,8,7,7,4,9,19,9,13,17,5,15,5,8,13,10,2,4,8,10,7,2,3,8,4,2
11,23,30,35,36,53,64,74,32,49,61,70,26,34,28,23,19,25,21,16,12,19,25,25,41,53,63,22,39,51,60,17,25,19,14,15,18,14,10,8,13,13,29,41,50,10,27,39,49,10,15,10,7,15,14,11,11,6,6,22,34,43,2,19,32,41,8,9,6,8,16,13,13,15,7,19,31,40,3,14,26,35,9,5,7,11,18,13,15,18,16,28,37,6,16,27,36,14,12,12,15,23,19,19,22,11,21,21,11,16,23,29,24,27,31,38,33,35,38,9,32,19,15,18,40,34,38,42,50,44,46,49,42,27,20,18,50,43,47,52,59,53,55,59,17,29,38,8,7,6,9,17,12,13,16,12,21,23,16,21,26,32,26,29,33,9,35,28,33,38,44,37,41,45,44,37,42,47,52,46,50,54,7,2,3,9,4,5,9,5,11,15,9,13,17,5,11,6,8,11,8,6,4,7,6,3,4,4,9,4,2
12,24,32,38,32,51,63,72,29,50,63,72,23,37,33,28,17,26,23,19,12,21,27,20,39,51,60,17,39,52,61,12,27,23,18,11,19,16,13,8,15,8,27,39,48,4,26,39,49,5,16,13,9,12,14,12,12,6,7,21,32,41,4,18,31,40,9,8,7,7,17,13,14,16,12,19,29,38,11,13,26,34,14,4,6,9,21,15,17,20,19,30,40,5,20,33,42,12,16,14,13,21,19,19,20,11,21,23,11,19,27,30,23,25,28,38,34,35,37,9,34,17,16,20,41,33,35,38,49,44,46,48,43,25,19,19,50,41,44,47,59,53,55,57,22,35,44,7,13,11,8,15,14,14,15,13,22,27,15,19,23,34,28,30,33,9,40,27,31,35,47,40,42,46,49,36,40,44,56,48,51,54,14,10,6,8,8,7,7,4,8,20,12,15,18,4,16,8,11,14,11,6,7,10,8,5,1,3,7,4,2
